word,positions
hganse,16048
hiciera,22194;22477
hicieron,1163;4370;5632;5690;9078;9080;22244
hidropesa,14442
hierba,12012
higos,6110
higuera,13728;13756;20463
hija,2206;8438;8589;8617;13466;13468;13957
hijas,113;22561
hijo,256;633;648;728;740;1099;2447;2592;3049;3067;3074;3078;3081;3084;3087;3090;3094;3097;3100;3103;3106;3110;3113;3116;3119;3122;3126;3129;3132;3135;3138;3142;3145;3148;3151;3154;3158;3161;3164;3167;3170;3174;3177;3180;3183;3186;3190;3193;3196;3199;3202;3206;3209;3212;3215;3218;3222;3228;3231;3234;3238;3241;3244;3247;3250;3254;3257;3260;3263;3266;3270;3273;3276;3279;3282;3286;3289;3292;3295;3298;3302;3305;3308;3311;3363;3489;3764;4179;4772;5219;5444;5456;5592;6541;7041;8100;9207;9316;9532;9595;9600;9654;9720;9956;10009;10211;10596;10607;10612;11280;11703;12505;12547;13167;13459;13461;15429;15560;15605;15623;15663;15681;15788;15809;16446;17013;17056;17089;17169;17430;17919;18012;18037;18270;18276;19254;19800;19849;20425;20603;21035;21573;21979;22000;23205
hijo119,14486
hijos,309;2732;4454;5889;11197;11331;11457;14368;14995;15398;17866;18915;19586;19595;19612;19623;19636;19668;19719;19723;22575
hipcrita,6054
hipcritas,12058;13522;13925
hipocresa,12336
hirieron,19237
hirindolo,9619
hizo,4876;5168;5347;5405;9400;9665;9935;11964;11968;12631;13336;13354;14768;15863;16778;21318;21493;22938;23601
hombre,369;551;695;2005;2009;3382;3978;4501;4660;4707;4774;4786;5091;5221;5244;5285;5341;5594;6120;6135;6199;6247;6534;6826;7043;7180;8050;8120;8214;8270;8335;8410;9209;9286;9318;9406;9582;9722;9958;9981;10011;10762;11488;11548;11598;11705;11793;12507;12549;12628;12651;12673;13169;13724;13901;14031;14439;14767;15078;15220;15238;15395;15855;16199;16308;17015;17058;17091;17171;17432;17561;17921;17979;18113;18214;18278;18322;18377;18499;18531;18845;19153;19578;20427;20605;20804;21037;21049;21575;21748;21782;21802;21816;21981;22049;22106;22138;22285;22313;22375;22431;22825;22923;23012;23207
hombre55,6417
hombres,522;2536;5598;5682;6691;9459;9729;9965;11725;11758;12066;12108;12500;12526;13055;13698;14954;16212;16836;17325;17368;17462;17502;17828;19084;19109;20227;20398;21872;23153;23214;23542
hombres19,1776
hombros,15275
honesta,7757
honesto,16069;16074
honestos,16098;16114
honorable,14556
honra,17702
honrado,14621
hora,201;10528;13125;13144;13173;13225;13303;14784;18932;20881;21685;21794;22870
hora207,22859
horno,12918
hoy,3729;4839;5572;5660;12910;14312;14329;18184;18258;18869;21295;22848
hoyo,5978
hubiera,13140
hubieran,10372
hubieras,18867
hubo,85;3838;6215;7996;15456
huesos,23817
huevo,11311
humedad,7551
humilde,947
humilla,17584
humillado,14645;17579
humillaron,22225
humille,14649
hundan,4406
huyan,20271
huyeran,2700
huyeron,8245
iba,8449;10763;15578;17336;18159;20620;21590
iban,2323;2684;5117;9976;10937;14967;16875;18022;22640;23598
ido,6797;11359;18209;21651
ignoran,12014
igual,19630
ilegales,21376
imagen,19499
imaginacin,1004
impidan,17620
impidieron,12256;23370
imposible,761;16605
imposibles,17825
impregnada,14085
impuestos,2800;4850;4859;4891;4919;6935;7063;15202;17478;17511;17532;18123;19473;22055
impuro,3986;8117;8124;9673;11543
impuros,4069;5518
incienso,191;203;218
inclinaron,23166
incluso,297;5807;5832;5854;7860;8021;10457;16789;18613;18865;19231;19733;20203
incluyendo,22543
incomoda,17374
incorrectamente,18242
indicando,1512
indignado,13881
inextinguible,2953
inhabitado,4205
inicial,11603
injustas,16054
injusticia118,14209
injusto,16102;17396
injustos,17504
inmediatamente,4128;4800;6265;8721;13497;13864;14501;16746;18082;18315;20099
inmediato,1196;4540;5099;8497;8584;13079;21825
inmensamente,576
inscripcin,19502;22751
insistencia,11225
insistieron,22110
inspida,15171
instruido,83
insultas,12090
insulten47,5603
insultndolo,21911
insulto206,22777
insurreccin,22490
intenciones,19483
intentaba,18129
intereses,18564
interior,11953;11970
intermedio,2032;21051
interno,12385
interpretan,13539
interpretar,13525
inundacin,6217;17112
invit,7082;14568;14611;14773
invitado,7170;14562;14598;14663;14958
invitados,14521;14536;14793;20835
invlido,14708
invlidos,6759;14908
ir,6322;8178;8347;9000;9042;10033;14475;14818;14835;14855;15258;15534;21272;21974
ira,318;3899;5368;20334
irs,1403
isa,3208
isaac,3243;14221;19748
isaas,2628;3623
isabel,120;143;252;492;733;822;827;840;1092
iscariote,5461;20695
israel,311;1044;1276;1498;2018;2135;2174;3821;3874;6475;21227;23467
iturea,2568
izquierdo,22668
jacob,670;3240;14222;19750
jairo,8412
jana,3089
jardn,14038
jared,3294
jarra,20808
jarro,7125
jefe,8611;18118;22087
jefes,18981;19378;20668;20709;21636;21929;22208;22265;22466;23443
jeric,10767;17976;18109
jerusaln,1945;2002;2275;2327;2339;2360;2396;3475;4644;5489;9434;9880;9911;10765;13702;14098;14346;14348;14349;16820;17903;18304;18646;20253;20355;22161;22563;23336;23396;23701;23999;24044
jerusaln219,23974
jess,639;1910;2062;2333;2356;2495;2521;3015;3058;3160;3316;3376;3451;3533;3562;3725;3999;4014;4153;4418;4462;4508;4525;4546;4597;4606;4670;4698;4739;4881;4923;5159;5307;5379;5467;5960;6309;6331;6356;6454;6604;6675;6738;7087;7200;7258;7420;7502;7924;8047;8081;8098;8112;8155;8205;8267;8282;8327;8351;8384;8392;8424;8448;8488;8503;8535;8586;8602;8627;8673;8737;8784;9372;9429;9477;9544;9635;9669;9702;9768;9845;9875;9899;9993;10041;10082;10139;10529;10734;10752;10758;10926;10942;10971;11007;11662;11923;12319;13641;13842;13883;14444;15392;15846;16599;16853;16907;16914;17440;17606;17672;17720;17762;18001;18010;18046;18133;18167;18255;18293;18746;18756;19131;19664;20611;20762;20871;21089;21562;21567;21620;21631;21757;21876;22170;22202;22408;22503;22534;22555;22670;22835;22887;23021;23142;23356;23420;23751
jess68,8871
joann,3128
jonam,3185
jonas,11684;11691;11780;11788
jordn,2605;3324
jorim,3166
jos,554;1547;1823;2137;2361;3072;3092;3121;3182;3766;22972
joven,6588;15402;21130;21734
juan,261;1147;1186;2590;2874;2882;2975;3003;4453;4963;5436;6657;6665;6697;6745;6794;6806;6906;6950;7021;8654;8879;8907;9156;9376;9823;9918;11062;16228;19077;19118;20767
juana,7468;23254
jud,3124;3179;3236
judas,5454;5460;20690;21552;21570
judea,94;810;1231;1558;2554;4642;5487;6646;20270;22120
judos,6317;22076;22745;22767;23003
jueces,11464
juez,12632;13582;13585;17310;17395
juicio,10402;11721;11765
juntas141,17262
junto,1583;6515;7929;11722;15431;23155
juntos,22370
juramente,1356
jurisdiccin,22149
justamente,22814;23322
justicia,12016
justificada,7071
justifican,16193
justificarse,10748
justo,346;2011;2255;2739;6942;22980
justos,124;4947;14732;19420
juventud,17717
juzgado,7262
juzgados,5921
juzgan,13546
juzgando,21221
juzgar,18522
juzguen,5917
l,107;155;232;276;291;305;317;321;448;457;483;641;943;991;1009;1021;1030;1144;1173;1175;1255;1384;1569;1590;2025;2049;2066;2076;2150;2267;2319;2465;2491;2504;2689;2773;2814;2838;2877;2895;2915;2933;3032;3469;3499;3557;3575;3599;3656;3723;3768;3934;3952;4024;4039;4077;4088;4115;4151;4183;4192;4214;4228;4281;4430;4439;4621;4651;4703;4805;4844;4866;4982;5172;5178;5181;5204;5234;5274;5277;5297;5393;5408;5531;5894;6343;6432;6449;6460;6522;6573;6641;6694;6722;6798;6925;6971;7035;7086;7115;7208;7236;7371;7437;7503;7605;7874;7899;7953;7972;7999;8063;8086;8130;8170;8349;8371;8388;8518;8563;8695;8722;8750;8921;8937;8960;9020;9058;9086;9133;9141;9143;9175;9193;9312;9410;9463;9471;9618;9704;9840;9887;9938;10021;10027;10133;10219;10466;10581;10689;10702;10746;10828;10841;10918;10987;11042;11070;11140;11183;11211;11226;11390;11397;11519;11638;11661;11905;11906;12094;12287;12502;12625;12638;12663;12678;13063;13098;13118;13296;13305;13339;13348;13371;13383;13573;13577;13719;13768;13857;14005;14110;14162;14193;14436;14467;14478;14513;14745;14763;14969;14970;15118;15208;15231;15418;15469;15491;15710;15736;15750;15790;15804;15806;15874;15976;16000;16006;16183;16185;16249;16378;16465;16526;16575;16623;16861;16909;16966;17278;17338;17350;17422;17651;17708;17819;17845;17892;17926;17993;18050;18063;18128;18143;18207;18267;18318;18371;18419;18430;18465;18514;18576;18590;18715;18837;18972;19040;19063;19095;19102;19207;19306;19330;19390;19402;19511;19557;19753;19769;19790;19856;19947;20001;20049;20102;20456;20790;20847;21054;21265;21283;21304;21326;21395;21485;21655;21752;21754;21806;21910;21950;22061;22077;22112;22187;22193;22329;22332;22356;22418;22439;22482;22525;22552;22642;22706;22731;22753;22952;23069;23184;23373;23409;23463;23515;23539;23585;23600;23624;23634;23665;23781;23849;23870
l81,10126
la,43;74;101;164;173;193;200;213;280;343;389;431;441;536;556;563;667;752;770;803;815;875;885;905;1003;1051;1227;1249;1284;1300;1320;1329;1406;1419;1425;1432;1439;1457;1461;1464;1471;1474;1515;1553;1560;1572;1576;1639;1645;1658;1670;1703;1713;1727;1769;1903;1937;1956;1987;2015;2039;2070;2073;2130;2167;2205;2210;2287;2313;2329;2344;2479;2565;2584;2671;2745;2858;2862;2961;2965;2980;3437;3479;3608;3651;3671;3677;3718;3730;3844;3859;3894;3910;3918;3921;3960;3974;4085;4091;4096;4100;4122;4126;4233;4270;4276;4317;4356;4366;4441;4541;4581;4630;4678;4778;4856;5184;5237;5288;5295;5356;5396;5525;5738;5742;5785;5951;6004;6035;6070;6106;6157;6209;6212;6218;6221;6225;6234;6253;6259;6262;6268;6337;6351;6365;6466;6490;6528;6531;6552;6561;6756;6776;6929;6959;6962;6979;7005;7068;7090;7098;7106;7119;7267;7386;7405;7429;7469;7522;7540;7634;7638;7641;7664;7677;7682;7688;7691;7710;7713;7739;7748;7755;7765;7767;7781;7787;7795;7806;7832;7882;7910;7915;7938;7988;8052;8193;8221;8249;8256;8308;8378;8396;8400;8417;8450;8522;8550;8569;8571;8574;8608;8613;8645;8659;8662;8704;8707;8851;8963;8993;9115;9264;9276;9326;9338;9352;9389;9420;9427;9519;9526;9537;9572;9584;9690;10142;10156;10200;10213;10231;10526;10547;10669;10685;10696;10803;10836;10881;11028;11099;11133;11190;11268;11412;11517;11562;11565;11572;11615;11645;11650;11681;11711;11742;11770;11777;11799;11818;11821;11857;11887;11912;11945;12000;12004;12007;12015;12049;12080;12102;12169;12188;12198;12209;12214;12241;12245;12329;12367;12372;12522;12530;12609;12620;12645;12648;12655;12669;12803;13028;13066;13121;13138;13224;13326;13393;13427;13526;13529;13596;13672;13682;13715;13755;13765;13785;13843;13845;13878;13892;13991;14025;14118;14136;14144;14155;14208;14415;14450;14631;14728;14742;14783;14786;14803;14873;14892;15161;15167;15222;15261;15267;15271;15344;15354;15380;15409;15536;15591;15691;15946;16043;16221;16233;16259;16273;16346;16424;16514;16569;16595;16701;16750;16976;17048;17111;17121;17162;17182;17186;17193;17201;17215;17225;17232;17267;17331;17375;17435;17489;17517;17668;18094;18140;18228;18261;18324;18573;18657;18778;18827;18855;18931;18964;18989;19003;19023;19030;19110;19148;19158;19175;19192;19245;19282;19290;19303;19316;19342;19348;19397;19498;19501;19563;19591;19607;19616;19627;19641;19648;19654;19659;19693;19725;19738;19853;19915;19921;19926;20039;20072;20219;20259;20331;20344;20381;20404;20462;20475;20523;20573;20576;20623;20637;20648;20651;20664;20684;20716;20741;20772;20787;20798;20813;20816;20824;20876;20880;20954;20994;20998;21002;21008;21022;21031;21150;21155;21164;21276;21280;21337;21470;21502;21522;21557;21599;21687;21691;21700;21741;21836;21845;21891;21917;21985;22031;22051;22115;22148;22274;22292;22342;22363;22387;22393;22495;22526;22530;22652;22690;22806;22817;22857;22865;22868;23053;23076;23105;23116;23119;23126;23131;23170;23234;23257;23294;23437;23495;23523;23526;23638;23759;23844;23901;23988;23996
labor,16811
lado,8041;9785;10800;10819;18677;22662;24031
lados,18906
ladrn,13024;13147;21661
ladrones,10771;10916;18970
lago,4266;4287;7942;7961;8230
laman,16357
lamec,3284
lamentaban,8669;22550
lamentamos,7014
lamentarn,5674
lampara,7780;11798;11822;11888;15342
lamparas,13050
lanza,4344;21444
lanzado,16637
lanzar,4365;13390
lanzarlo,3928
largas,19911
largo,19171;22179
largos,19873
las,112;585;857;912;956;1037;1856;1885;2119;2144;2282;2488;2601;2625;2681;2765;2865;2913;2988;3010;3572;3580;3587;3748;4074;4207;4255;4324;4496;4638;4688;5126;5492;6168;6193;6650;6746;6803;6842;7528;7565;7646;7717;7731;7733;8075;8311;8362;8380;8932;8954;9148;9558;9699;10266;10304;10363;10560;11365;11654;11980;11988;12043;12134;12150;12392;12569;12574;12658;12753;12861;12944;13485;13808;13997;14887;15250;15433;16106;16165;16341;16358;16779;17821;17906;18793;18847;18870;19203;19226;19541;19882;19886;19890;19902;19905;20043;20148;20273;20303;20353;20394;20407;20514;20548;20618;20632;20868;21095;21223;22093;22462;22589;22608;22616;22696;22927;22948;22954;23063;23261;23302;23343;23400;23530;23588;23647;23690;23895;23925;23970
latn,22758
lavado,11927
lavando,4294
lbranos,11136
lderes,18987
le,182;210;237;356;382;572;612;635;655;681;700;915;988;1150;1162;1358;1374;1908;2028;2445;2678;2767;2782;2807;2830;3358;3377;3403;3416;3452;3484;3500;3535;3624;4110;4117;4265;4309;4335;4351;4463;4514;4547;4657;4704;4783;4861;4956;5282;5338;5753;5767;5840;5857;6026;6310;6320;6332;6369;6426;6568;6658;6695;7033;7201;7209;7222;7259;7269;7365;7372;7402;7598;7849;7858;7886;8030;8091;8156;8172;8197;8316;8342;8345;8398;8426;8587;8630;8727;8930;8989;9059;9282;9474;9550;9824;9846;9982;9994;10022;10028;10042;10083;10690;10735;10749;10759;10884;10922;10927;11008;11054;11064;11157;11230;11271;11285;11291;11296;11308;11313;11342;11511;11621;11900;11934;12082;12426;12611;12626;12740;12777;13180;13196;13368;13380;13482;13627;13742;13769;13848;13889;13922;14101;14657;14749;14764;14862;14879;15505;15542;15606;15628;15705;15711;15746;15751;15807;15848;15862;15878;15965;15970;15982;15994;16007;16356;16444;16504;16544;16559;16576;16631;16686;16708;16739;16782;16941;16997;17340;17589;17658;17673;17723;17998;18054;18177;18222;18256;18431;18453;18466;18515;18566;18587;18605;18615;18829;19045;19314;19440;19506;19566;20028;20680;20782;21266;21478;21568;21593;21613;21850;21894;21994;22069;22078;22630;22798;22832;23237;23388;23415;23858
ledo,5164
leer,3617
lees,10700
legal,5314;14455;19468
legin,8163
lejano,15440;18330
lejos,4223;6363;15186;15582;16400;17535;23129
lengua,1198;16434
lentos,23545
lepra,4504;4542
leprosos,3872;6762;16839
les,1667;1685;1691;1707;1840;1861;1894;2466;2492;2696;2726;2774;2815;2823;2839;2883;3769;3797;3801;3815;4133;4229;4395;4743;4924;4983;5005;5016;5143;5216;5308;5310;5549;5699;5824;5863;5935;5945;5961;6172;6175;6471;6734;6739;6890;7504;7610;7900;7934;8000;8176;8200;8738;8756;8785;8961;8966;9021;9144;9176;9194;9197;9236;9336;9746;9788;10140;10239;10270;10338;10467;10479;10620;10636;11071;11141;11208;11236;11242;11252;11281;11401;11676;11990;12173;12228;12263;12396;12420;12445;12489;12597;12639;12664;12784;12882;12975;13095;13111;13244;13429;13599;13642;13661;13704;14111;14123;14163;14194;14196;14298;14479;14530;14975;15232;15299;15375;16046;16104;16122;16186;16721;16864;16967;17021;17235;17279;17294;17419;17558;17636;17846;17850;17898;18319;18346;18352;18398;18596;18697;18716;18727;18736;18838;18840;19064;19068;19132;19135;19298;19485;19512;19665;19791;19869;19951;20103;20185;20457;20505;20556;20791;20848;20891;20908;20946;21090;21305;21317;21327;21360;21396;21424;21526;21632;21951;21954;21962;22004;22278;22419;22500;22559;23173;23195;23278;23284;23359;23369;23374;23410;23540;23579;23715;23757;23782;23829;23850;23880;23886;23928
letras,22755
lev,3083
levadura,12330;14069;20657;20750
levant,3615;4131;4802;4870;5299;8720;10672;15570;16393;18220;19920;21073;21507;22035;23290;24015
levantaba,17538
levantado,6627;14140
levantan,6771;12118;23791
levantar,2731;11228;11716;15532;20107
levantar69,9234
levantarme,11203
levantarn,11762;18896
levantaron,3906;23694
levante,11214;16593
levanten,20447
levantndose,13493
levanto,794;5542;13866
levi,3172;4853;4875
levita,10807
levntate,4764;4790;5291;6591;8712;16943
levntense,21531
ley,1938;1957;1988;2074;2288;4631;6960;10697;12103;12242;14451;16222;16274;23902
ley84,10670
ley98,12081
lgrimas,7144;7299
liber,1200
libera,13932
liberacin,3672
liberada,13852;13971
liberado,13571
liberados,1369;5931
liberando,2091
liberar,22406;22447
liberarles,22359
liberen,5928
libero,22483
librenos,22377
libro,2623;3620;3629;3701;19809
lideres,21642
limosna,15931
limpiado,3886
limpiados,6764;16878;16918
limpiamos,10320
limpian,11941
limpiar,2934
limpias,11992
limpieza,4567
limpio,4523;4537
lino,23032;23305
lirios,12873
lisanias,2572
listo,14798;21270
llagas,16335;16359
llam,848;1909;5409;5423;5430;8709;9586;13846;15698;15876;17608;18339;19741;22262
llama,14702;15281;15356;19842
llamaba,20661
llamaban,7458
llamada,540;755;1566;6509;8950;10950;10961;18659
llamado,646;726;1396;1968;2006;5450;8411;15558;15621;16326;18114;20628;20694;21551;22651;22971;23328;23386
llamados,21108
llaman,6162;6999
llamando,6666;15955
llamar,1133;1146;4944;18392
llamara,1172
llamarlo,260
llamarn,959
llamas,16440;17677
llame,1159
llames,14672
llave,12246
lleg,890;1602;2050;2254;3595;7959;8408;8485;8605;8643;10809;10826;15688;18168;18417;20744;21544
llega,13119
llegaba,13145
llegaban,16354;20634
llegada,18560
llegado,569;4635;7318;11170;18260;20883;23492
llegan,16618
llegar,10136;13267;16535;19687
llegaron,2501;4212;6329;6692;7872;8033;14285;22648
llego,2588;11692;13733;18477
llegu,14612
llegue,7830;9320;12353;13072;13092;13240
lleguen,16608
llen,842
llena,11955;14945
llenado,1023;2650
llenaron,3897;4399;5366
llenarse,15493
llenas,3750;23163
llenndose,2309
lleno,293;1261;3317;4502;11839;11850;11872;11882;16333;18198
llenos,4830;5659;8006;9121;23770
llev,7123;10857;22038
lleva,7663;13946
llevado,8148;11410;16370;24034
llevados,4149;20217
llevando,7428;17591;23118
llevar,4478
llevara,22531
llevarlo,18048
llevaron,1941;3914;18744
llevarte,13579
lleve,21338
lleven,8788;8802;10179;12567
lleves,11131
llevndolos,20146;20152
llor,16408;18858;21868
lloraban,8666;22547
lloran,5580
llorarn,5676
lloraron,7018
lloren,8676;22565;22569
llores,6571
llovi,17148
lluvia,13500
llvese,22372
lnzate,3492
lo,224;591;596;1131;1171;1444;1620;1627;1765;1833;1982;2366;2382;2392;2405;2425;2438;2656;2794;2821;3472;3476;3702;3736;3742;3784;3907;3913;4015;4028;4209;4215;4272;4312;4341;4486;4530;4534;4543;4684;4872;5034;5059;5165;5196;5256;5261;5346;5374;5633;5691;5781;5836;5865;6129;6144;6150;6450;6469;6583;6605;7081;7168;7192;7245;7861;7974;8242;8261;8352;8404;8452;8510;8576;8686;8744;8865;8909;8958;9077;9274;9440;9499;9578;9604;9609;9628;9661;9664;9678;9735;9781;9837;9850;9906;10237;10319;10630;10645;10651;10655;10661;10674;10699;10773;10794;10813;10831;10850;10856;10862;10887;10896;10932;10952;11221;11386;11506;11509;11918;12030;12072;12255;12358;12361;12374;12508;12587;12602;12697;12932;12936;12996;13176;13247;13251;13298;13309;13337;13351;13550;13945;14017;14106;14410;14468;14470;14473;14499;14661;15152;15481;15585;15601;15815;15875;15935;16071;16076;16083;16089;16124;16206;16511;16796;16805;16840;17018;17352;17379;17392;17524;17712;17732;17810;17941;17944;17967;18024;18087;18097;18174;18196;18234;18284;18364;18503;18509;18536;18543;18617;18705;18740;18743;19197;19200;19215;19217;19223;19236;19239;19261;19268;19287;19293;19321;19412;19448;19518;19526;19734;19841;19979;20971;21340;21378;21416;21454;21588;21628;21694;21697;21735;21761;21770;21820;21877;21880;21888;21936;22007;22023;22037;22153;22196;22224;22227;22233;22296;22320;22338;22346;22348;22351;22441;22443;22446;22470;22478;22508;22541;22654;22677;22703;22776;22792;22911;22935;22957;23023;23026;23034;23072;23193;23417;23450;23536;23551;23609;23662;23731;23740;23884;24007;24039
lobos,10176
los,20;31;80;87;131;176;331;334;337;475;510;521;1018;1025;1034;1213;1234;1236;1333;1386;1452;1775;1780;1790;1849;1851;1859;1875;1927;2057;2115;2127;2154;2191;2270;2349;2414;2423;2535;2578;2615;2662;2748;2797;2890;2910;2916;3406;3663;3674;3680;3710;3714;3823;4067;4082;4143;4163;4185;4288;4302;4415;4435;4571;4714;4717;4900;4903;4946;4952;4960;4970;4973;4976;4989;5070;5119;5129;5141;5174;5200;5213;5251;5254;5360;5363;5536;5600;5602;5636;5681;5694;5715;5720;5722;5729;5778;5801;5808;5812;5814;5833;5855;6313;6316;6484;6654;6672;6690;6753;6758;6761;6765;6768;6773;6791;6845;6857;6932;6953;6956;7079;7158;7237;7240;7301;7439;7530;7556;7559;7613;7653;7736;8023;8144;8207;8210;8218;8234;8239;8275;8279;8340;8421;8514;8696;8753;8763;8770;8781;8821;8833;8848;8884;8898;8927;8938;8985;9002;9005;9088;9094;9101;9104;9107;9110;9126;9137;9168;9218;9221;9225;9332;9343;9438;9457;9511;9728;9757;9943;9996;10001;10046;10118;10148;10171;10263;10275;10423;10433;10450;10458;10499;10510;10512;10564;10579;10626;10876;10915;10968;11124;11382;11454;11456;11631;11642;11698;11724;11730;11736;11757;11948;11978;12039;12046;12065;12077;12107;12137;12142;12157;12181;12184;12192;12267;12270;12332;12389;12469;12499;12511;12525;12533;12553;12566;12571;12818;12832;12840;12872;12921;13004;13017;13105;13127;13221;13273;13316;13630;13653;13687;13697;13898;14048;14168;14226;14266;14273;14277;14353;14420;14423;14447;14526;14548;14567;14570;14626;14719;14731;14737;14897;14900;14903;14907;14930;15199;15212;15215;15383;15474;15501;15702;15960;16027;16040;16058;16062;16168;16195;16198;16211;16216;16224;16321;16352;16372;16552;16555;16585;16588;16684;16823;16862;16870;16904;16923;16957;17000;17003;17010;17032;17079;17086;17115;17127;17155;17289;17324;17367;17423;17458;17501;17539;17595;17598;17603;17607;17612;17619;17628;17690;17738;17808;17827;17895;17914;17930;18020;18120;18237;18249;18394;18409;18569;18661;18708;18725;18775;18824;18887;18892;18909;18945;18980;18983;18986;19034;19042;19083;19108;19183;19195;19266;19331;19345;19377;19380;19383;19472;19553;19632;19657;19667;19696;19715;19730;19758;19762;19773;19811;19859;19865;19879;19893;19897;20012;20015;20076;20144;20226;20266;20275;20284;20359;20366;20397;20414;20417;20466;20608;20667;20670;20673;20701;20708;20711;20860;20887;20975;21092;21101;21180;21308;21375;21411;21513;21516;21555;21581;21635;21638;21641;21647;21707;21871;21886;21920;22075;22089;22207;22210;22213;22264;22267;22270;22315;22318;22326;22465;22468;22580;22583;22591;22597;22658;22725;22744;22766;22771;23002;23181;23243;23272;23442;23445;23553;23577;23581;23651;23654;23657;23705;23871;23874;23905;23908;23947;23960;24010;24019;24024
los61,7483
lot,17130;17144;17218
ltimo,13614;22904
ltimos,14262;14278
lucas,5
lucida,8288
luego,1077;3349;6064;19640
lugar,3633;4204;5473;8945;9016;10015;10131;10811;11048;16754;17569;18170;21423;22127;22650
lugares,11551;19895;20123
lujosamente,16319
lujosos201,22232
luna,20376
luz,1090;1612;2123;7807;7833;11819;11841;11858;11874;11884;11894;12373;16044;21742
lzaro,16327;16403;16420;16457
m,778;3456;3644;4422;6787;8547;9306;9801;9806;10430;10438;10443;11533;12722;14205;14982;15025;16416;18018;18043;18637;21382;22567;23913
ma,20991
maana,12914;14314;14331;20638
madre,303;876;1140;2140;2161;2364;2444;2511;6545;6609;7868;7889;7903;8660;13464;13471;14993;17706;23258
madrigueras,9999
madure,7746
maestro,2094;2809;4353;5988;5999;7212;7977;7978;8521;8623;9478;9588;9826;10667;10679;12084;12613;14134;16138;16854;17661;18831;19442;19568;19776;20030;20827
maestros,2415;4628;6957;12078;12100;12239;14448
magdalena,7459;23253
magistrado,13563
mahalaleel,3297
majestad,9691
mal,6139;14877;22427
mala,11670
malas,2990;16461
maldad,11959
maldigan,5723
malgastando,15870
malo,5902;6136;6147;11845;22830
malo91,11138
malos,5609;6728;7451;11323;11586
maltratan,5730
malvado,18523
mand,8771;18391;18664
mandamiento,23098
mandamientos,132;4572
mandamientosno,17691
mandar,10161
mandaron,18367
mandatario,8415
mandatarios,14421;22271
mando,8723;10172
manera,17654
mano,1250;1330;2931;4528;5246;5289;5344;5350;8708;10090;15644;19822;20073;20263;21023;21986
manos,1038;3518;4156;5136;9726;13860;19204;19388;20140;21678;22896;23212;23799;23832;24017
manso,19227
mantas,1736
mantena,1866
mantenan,22216
mantendr,11432
mantenga,11086
mantenido,8134
mantenidos,20348
mantnganse,11238;11244;11248
mantuve,18484
mantuvieron,14464;22962
mantuvo,5302
mar,16639;20392
mara,566;617;680;766;792;832;923;1068;2159;7455;23252
maravill,6458
maravillaba,3963
maravillaban,9697
maravillados,1189;2142;19544
maravillaron,8010;11368
maravillo,11921
maria,1585;1821;1865;10962;11025;23256
marido,2222
marta,10951;10978;11010;11011
mas,7579;12483;15304;16037;18253
mat,3112;13688
matado,15721
matan,12406
matar,5329;12437
mataran,12182
matarlo,20678
matarn,17945
mataron,12143;12158;19294
matarte,14295
matas,14351;15799
matat,3080;3169
matata,3198
matatias,3096;3115
mateo,5440
mates,17695
matmoslo,19279
matrimonio,548;1592;13069;14543;17100;19678;19705
matusaln,3288
mayor,15682;19916;21121
mdico,3778;4933
mdicos,8475
me,47;513;692;958;2470;3428;3445;3646;3657;3774;6161;7284;7310;8108;8506;8531;8538;9798;9803;9810;10427;10435;10440;10447;10584;10997;11004;11188;12494;12519;12630;12719;14391;14844;14985;15412;15531;15774;15915;15927;15949;16680;17373;17381;17676;19489;21026;21199;21858;21957;21966;21972;22281
media,11154
mediante,1424
medida,5939;5953
medidas116,14078
medidos,5958
medio,2412;3938;4034;4695;10781;13606;16051;20279;20532;20917;21170;21719
meditar,20178
mejilla,5739
mejor,5107;15635;16621
mejores,12040;14527;14549;19887;19894
melea,3192
melqui,3086;3144
memoria,20990
mena,3195
mencionado,22134
mendigando,17985
mendigo,16325;16367
menor,15430
menos,6915;9815;13666;13709
mensaje,1838
mensajero,6876
mensajeros,9884
mensajes,1869;6792;15135
menta,12005
mente,8287;10724
mentes,23920
mercado,6996;12052;19885
merecederos,19685
merecedor,22340
merecemos,16806
merecida,22819
merezcan,13357
merezco,15556;15619
mes,527;750
mesa,7099;7387;7792;11913;14632;14743;16347;16751;21032;21151;21165;21212;23639
meses,500;1075;3836
metido,22385
mezclado,13636
mi,372;518;881;898;925;931;939;972;2482;3048;3433;6188;6386;6407;6444;6875;7330;7902;9246;9272;9531;9594;9598;9796;10037;10078;10589;10755;10995;11172;12497;12616;13263;14320;14327;14848;14941;14960;15012;15029;15158;15294;15368;15518;15539;15662;15897;15913;15973;16433;16517;16758;17344;17616;17716;18552;18559;18955;19253;19817;19821;20063;20161;20231;20980;21012;21197;21211;21214;21371;21460;21467;21680;22898;23991
midan,5955
miedo,228;241;4832;8008;8291;8634;9515;12402;12429;12431;12448;12480;18492;20401;20682
miedos,23772
miel218,23868
miembro,22975
mientras,154;1598;3019;4262;4274;4490;4994;6580;7723;8447;8601;9132;9387;9466;9503;9656;9694;9975;10824;10936;11606;11896;12262;12301;13980;15090;15125;15577;16458;16764;16814;16873;18289;18720;18758;19985;21541;21826;23145;23350;23379;23681;23687;23747;23837;23889;24023
mil,9056;15110;15121
milagros200,22191
miles,12308
mina,18423;18456;18482;18574
mina155,18350
